1751445600000000,107689,107698.46,107661.2,107661.46,84.33420000000001
1751445900000000,107661.46,107702.09,107462.73,107468.99,102.46154000000001
1751446200000000,107469,107690,107469,107677.35,165.7767
1751446500000000,107677.36,107740,107677.35,107728.99,73.8926
1751446800000000,107729,107799.99,107665.7,107689.99,222.44699999999997
1751447100000000,107689.99,107706.15,107653.3,107657.03,65.88392
1751447400000000,107657.04,107676.08,107586.49,107609.39,87.32136
1751447700000000,107609.38,107611.2,107565.97,107565.97,57.50338000000001
1751448000000000,107565.98,107693.2,107565.97,107641.36,54.21168
1751448300000000,107641.37,107650.73,107506.52,107536.1,47.63214000000001
1751448600000000,107536.09,107631.66,107536.09,107582.54,38.405519999999996
1751448900000000,107582.53,107611.63,107527.35,107532.75,32.01918
1751449200000000,107532.74,107642.98,107532.74,107642.98,35.50014
1751449500000000,107642.97,107692.23,107642.97,107660.01,42.50622
1751449800000000,107660,107665.48,107633.4,107633.97,34.80284
1751450100000000,107633.96,107643.42,107612.23,107636.16,58.65372000000001
1751450400000000,107636.15,107650,107636.15,107649.99,25.503399999999996
1751450700000000,107650,107700,107612.67,107700,84.17846
1751451000000000,107700,107701,107647.86,107675.94,115.84494
1751451300000000,107675.94,107750,107673.46,107749.99,78.92908
1751451600000000,107749.99,107763.11,107749.99,107759,51.3189
1751451900000000,107759.01,107789.99,107745.64,107745.64,70.33518
1751452200000000,107745.65,107799.39,107745.64,107770.9,38.7876
1751452500000000,107770.9,107790,107745.65,107745.65,29.33592
1751452800000000,107745.65,107798.1,107745.65,107798.09,26.079079999999998
1751453100000000,107798.09,107798.66,107772.38,107772.38,30.00468
1751453400000000,107772.39,107772.39,107752.45,107758.42,14.657499999999999
1751453700000000,107758.43,107860.23,107758.42,107848.95,319.81865999999997
1751454000000000,107848.95,107848.96,107780.11,107789.21,139.69608000000002
1751454300000000,107789.21,107840.5,107789.21,107840.49,117.39184
1751454600000000,107840.5,107840.5,107806.31,107806.31,72.79198000000001
1751454900000000,107806.32,107806.32,107746.55,107786.5,67.32942
1751455200000000,107786.51,107788.5,107737.8,107746.89,51.065220000000004
1751455500000000,107746.89,107746.89,107746.88,107746.89,15.940399999999999
1751455800000000,107746.88,107746.89,107601.9,107624.39,120.42768
1751456100000000,107624.38,107645.73,107515.66,107544.72,83.27024
1751456400000000,107544.72,107597,107538.83,107538.83,87.8101
1751456700000000,107538.83,107538.83,107338.15,107417.76,171.27875999999998
1751457000000000,107417.76,107457.44,107393.93,107407.36,53.16346
